Title,Description,Cards,Comments,Labels,Last Activity,URLs,Members
Go Live Secrets,Super secretive trello board for go live bugs,134,1923,"6
Label(s) Investigating
Severe
Intentional
Verified by Dev
Missing Feature
Minor Bug",2019-09-01T12:07:54.569Z,"Long: https://trello.com/b/7Iv570Jq/go-live-secrets
Short: https://trello.com/b/7Iv570Jq","22
Member(s) AJ Palkovic (https://trello.com/ajpalkovic) - No Bio
Amadeus (https://trello.com/amadeus90) - No Bio
Athena Yao (https://trello.com/athenayao1) - No Bio
mrkirby153 (https://trello.com/mrkirby153) - No Bio
Christina Zou (https://trello.com/christinazou1) - No Bio
Clayton (https://trello.com/clayton301) - No Bio
Danny (https://trello.com/danny18059701) - No Bio
Haru Darling (https://trello.com/harudarling1) - No Bio
Iris (https://trello.com/sweevle) - No Bio
Ivan K (https://trello.com/seapunk) - No Bio
Joe Abuan (https://trello.com/joeabuan1) - No Bio
Kevin (https://trello.com/solarion) - ""His palms spaghetti. Knees weak, arms spaghetti. There's spaghetti on his spaghetti already. Mom's spaghetti.""
Kyle (https://trello.com/kylepetrovich1) - No Bio
ellolizard (https://trello.com/ellolizard) - No Bio
MetalChain (https://trello.com/metalchain) - No Bio
Michael Fong (https://trello.com/meishuu) - No Bio
Michael Pavone (https://trello.com/michaelpavone) - No Bio
Sam (https://trello.com/logiz_) - No Bio
Stephanie Wang (https://trello.com/stephaniewang48) - No Bio
Tarek (https://trello.com/tarek_) - No Bio
Tim (https://trello.com/aenterprise) - No Bio
mellybean (https://trello.com/mellybean13) - No Bio"
